Sale_ID,Timestamp,Buyer_ID,Seller_ID,Warehouse_ID,Part_ID,Quantity_Sold,Quantity_Returned,Unit_Price_USD
SALE-02692,2025-12-30 17:10:21,CUST-160,Indore Central-West Hub,WH-Rockies-UT,FIL-4005,4,0,64.18
SALE-02693,2026-05-31 18:34:58,CUST-132,Chennai South Hub,WH-South-FL,FAS-3005,9,0,29.64
SALE-02694,2025-09-28 19:25:33,CUST-135,Hyderabad Central Hub,WH-Central-TX,FIL-4002,6,0,30.97
SALE-02695,2026-07-18 19:13:24,CUST-115,Jaipur Regional Hub,WH-Mountain-CO,ELE-2005,3,0,226.22
SALE-02696,2026-03-07 18:15:33,CUST-131,Nagpur Central Hub,WH-GreatLakes-MI,HYD-1005,4,0,136.35
SALE-02697,2026-04-07 18:00:24,CUST-121,Bhubaneswar Southeast Hub,WH-Southeast-GA,FAS-3004,7,0,35.36
SALE-02698,2025-11-03 20:29:44,CUST-107,Chennai South Hub,WH-South-FL,FIL-4003,7,0,43.61
SALE-02699,2025-12-13 18:24:46,CUST-109,Guwahati Northeast Hub,WH-Northeast-NY,ELE-2005,1,0,213.31
SALE-02700,2026-06-26 20:45:36,CUST-138,Chennai South Hub,WH-South-FL,FAS-3004,4,0,33.19
SALE-02701,2026-06-19 20:30:32,CUST-114,Delhi North Hub,WH-North-IL,HYD-1002,1,0,328.74
SALE-02702,2026-03-25 19:09:04,CUST-123,Kolkata East Hub,WH-East-NC,ELE-2003,2,0,77.64
SALE-02703,2025-09-13 20:55:37,CUST-155,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4005,8,0,63.86
SALE-02704,2026-03-29 20:02:36,CUST-119,Jaipur Regional Hub,WH-Mountain-CO,FIL-4002,1,0,31.75
SALE-02705,2026-03-21 19:23:42,CUST-117,Mumbai West Hub,WH-West-CA,ELE-2003,3,0,71.36
SALE-02706,2025-10-08 19:14:06,CUST-132,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2002,1,0,128.38
SALE-02707,2025-10-23 20:30:23,CUST-135,Indore Central-West Hub,WH-Rockies-UT,FIL-4001,6,0,56.07
SALE-02708,2026-01-13 20:31:25,CUST-136,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1004,1,0,173.1
SALE-02709,2026-01-18 20:02:04,CUST-113,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3005,13,0,29.4
SALE-02710,2025-11-29 17:31:44,CUST-160,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4002,6,0,30.33
SALE-02711,2026-04-16 19:14:27,CUST-153,Pune Midwest Hub,WH-Midwest-OH,FAS-3001,10,0,26.31
SALE-02712,2025-11-26 18:45:20,CUST-112,Pune Midwest Hub,WH-Midwest-OH,FAS-3004,11,0,34.6
SALE-02713,2026-06-25 20:27:24,CUST-146,Delhi North Hub,WH-North-IL,ELE-2001,4,0,675.76
SALE-02714,2026-05-03 18:03:02,CUST-146,Mumbai West Hub,WH-West-CA,FIL-4001,1,0,55.77
SALE-02715,2025-12-03 18:52:57,CUST-134,Kolkata East Hub,WH-East-NC,FIL-4001,9,0,56.52
SALE-02716,2026-05-08 17:00:27,CUST-131,Chennai South Hub,WH-South-FL,FIL-4002,2,0,34.44
SALE-02717,2025-09-30 18:37:43,CUST-138,Bhubaneswar Southeast Hub,WH-Southeast-GA,FAS-3001,12,0,24.47
SALE-02718,2026-04-11 19:05:43,CUST-147,Jaipur Regional Hub,WH-Mountain-CO,HYD-1003,1,0,82.29
SALE-02719,2026-07-17 18:38:45,CUST-147,Bengaluru Technology Hub,WH-Pacific-WA,FAS-3004,12,0,37.73
SALE-02720,2025-11-28 20:48:32,CUST-113,Hyderabad Central Hub,WH-Central-TX,ELE-2003,3,0,79.01
SALE-02721,2025-11-30 20:11:36,CUST-115,Delhi North Hub,WH-North-IL,HYD-1001,4,0,467.9
SALE-02722,2026-07-24 20:04:23,CUST-140,Delhi North Hub,WH-North-IL,ELE-2001,2,0,709.4
SALE-02723,2026-07-02 19:19:57,CUST-158,Hyderabad Central Hub,WH-Central-TX,FAS-3002,8,0,18.26
SALE-02724,2025-09-03 20:27:55,CUST-140,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4002,6,0,30.34
SALE-02725,2025-11-20 18:54:32,CUST-136,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1003,2,0,85.06
SALE-02726,2026-04-24 19:24:58,CUST-117,Bengaluru Technology Hub,WH-Pacific-WA,FAS-3005,8,0,28.78
SALE-02727,2026-07-09 18:12:07,CUST-155,Bengaluru Technology Hub,WH-Pacific-WA,FAS-3001,8,0,25.07
SALE-02728,2026-05-16 17:48:42,CUST-103,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4003,7,5,42.17
SALE-02729,2025-11-30 18:26:22,CUST-104,Pune Midwest Hub,WH-Midwest-OH,FAS-3004,4,0,37.5
SALE-02730,2026-04-15 19:53:56,CUST-109,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1004,2,0,186.98
SALE-02731,2026-04-25 17:52:51,CUST-119,Delhi North Hub,WH-North-IL,FAS-3002,7,0,19.23
SALE-02732,2026-07-20 19:54:28,CUST-137,Bengaluru Technology Hub,WH-Pacific-WA,ELE-2002,4,0,126.13
SALE-02733,2026-07-14 17:57:41,CUST-116,Pune Midwest Hub,WH-Midwest-OH,FIL-4004,3,0,50.98
SALE-02734,2026-05-02 20:29:28,CUST-106,Kolkata East Hub,WH-East-NC,HYD-1003,1,0,85.43
SALE-02735,2026-01-17 17:13:29,CUST-111,Guwahati Northeast Hub,WH-Northeast-NY,FIL-4003,1,1,41.0
SALE-02736,2026-05-10 20:39:11,CUST-149,Lucknow Mid-India Hub,WH-MidAtlantic-VA,ELE-2003,1,0,73.5
SALE-02737,2026-05-02 20:52:02,CUST-143,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FAS-3002,12,0,19.33
SALE-02738,2025-11-24 18:53:02,CUST-107,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2003,4,0,78.97
SALE-02739,2026-05-17 20:16:43,CUST-139,Mumbai West Hub,WH-West-CA,FAS-3003,4,0,23.03
SALE-02740,2026-03-25 18:07:17,CUST-117,Kolkata East Hub,WH-East-NC,FIL-4004,8,1,46.09
SALE-02741,2025-10-29 18:58:24,CUST-114,Pune Midwest Hub,WH-Midwest-OH,FIL-4001,2,0,54.55
SALE-02742,2026-02-11 18:38:28,CUST-143,Guwahati Northeast Hub,WH-Northeast-NY,FAS-3003,10,0,22.16
SALE-02743,2025-11-08 18:36:05,CUST-127,Mumbai West Hub,WH-West-CA,FAS-3003,8,0,23.47
SALE-02744,2025-09-26 17:41:12,CUST-134,Hyderabad Central Hub,WH-Central-TX,ELE-2001,2,0,684.38
SALE-02745,2026-03-21 20:08:50,CUST-132,Bengaluru Technology Hub,WH-Pacific-WA,ELE-2004,5,0,417.35
SALE-02746,2025-09-08 18:01:26,CUST-158,Indore Central-West Hub,WH-Rockies-UT,HYD-1001,2,0,442.54
SALE-02747,2026-06-12 19:09:37,CUST-118,Guwahati Northeast Hub,WH-Northeast-NY,HYD-1005,5,0,135.15
SALE-02748,2025-10-03 20:38:47,CUST-109,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1001,6,0,426.31
SALE-02749,2026-07-15 20:22:59,CUST-145,Jaipur Regional Hub,WH-Mountain-CO,FIL-4004,3,0,50.75
SALE-02750,2026-02-07 17:59:05,CUST-155,Hyderabad Central Hub,WH-Central-TX,ELE-2003,3,0,72.57
SALE-02751,2026-05-15 18:51:09,CUST-154,Ahmedabad Southwest Hub,WH-Southwest-AZ,FIL-4005,3,0,66.08
SALE-02752,2026-05-30 20:19:28,CUST-123,Indore Central-West Hub,WH-Rockies-UT,HYD-1001,5,0,433.0
SALE-02753,2026-01-02 20:18:16,CUST-146,Kolkata East Hub,WH-East-NC,ELE-2005,4,0,201.56
SALE-02754,2025-12-15 17:25:04,CUST-142,Hyderabad Central Hub,WH-Central-TX,ELE-2001,2,1,651.22
SALE-02755,2026-05-01 20:53:48,CUST-107,Chennai South Hub,WH-South-FL,HYD-1003,2,0,89.88
SALE-02756,2025-11-07 18:41:26,CUST-137,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4004,7,0,47.43
SALE-02757,2025-09-19 17:59:01,CUST-157,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4003,5,0,43.1
SALE-02758,2026-04-28 17:33:40,CUST-147,Bengaluru Technology Hub,WH-Pacific-WA,ELE-2001,3,0,688.23
SALE-02759,2026-02-04 18:36:00,CUST-112,Pune Midwest Hub,WH-Midwest-OH,FAS-3001,9,0,24.79
SALE-02760,2025-10-16 18:23:31,CUST-156,Bengaluru Technology Hub,WH-Pacific-WA,HYD-1001,2,0,427.94
SALE-02761,2025-09-21 19:45:35,CUST-142,Bengaluru Technology Hub,WH-Pacific-WA,FAS-3002,8,0,19.11
SALE-02762,2025-10-22 20:45:21,CUST-126,Delhi North Hub,WH-North-IL,FAS-3005,11,0,29.68
SALE-02763,2026-06-01 19:32:56,CUST-116,Jaipur Regional Hub,WH-Mountain-CO,HYD-1001,3,0,450.99
SALE-02764,2026-01-11 20:02:25,CUST-119,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FIL-4003,6,0,41.8
SALE-02765,2026-05-19 18:03:22,CUST-131,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FIL-4005,3,1,60.58
SALE-02766,2025-10-20 19:46:07,CUST-133,Bhubaneswar Southeast Hub,WH-Southeast-GA,ELE-2001,2,0,732.95
SALE-02767,2026-05-22 19:56:37,CUST-119,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3002,5,0,19.26
SALE-02768,2026-03-11 17:55:04,CUST-107,Jaipur Regional Hub,WH-Mountain-CO,FIL-4002,8,0,33.34
SALE-02769,2025-10-23 17:26:35,CUST-120,Hyderabad Central Hub,WH-Central-TX,HYD-1001,1,0,429.55
SALE-02770,2025-11-06 17:49:09,CUST-120,Hyderabad Central Hub,WH-Central-TX,ELE-2002,2,0,120.78
SALE-02771,2026-01-19 18:41:24,CUST-145,Kolkata East Hub,WH-East-NC,ELE-2005,3,0,199.52
SALE-02772,2026-06-01 18:08:19,CUST-145,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1005,5,0,139.49
SALE-02773,2026-01-06 17:42:40,CUST-103,Lucknow Mid-India Hub,WH-MidAtlantic-VA,ELE-2001,2,0,640.32
SALE-02774,2026-01-05 19:08:03,CUST-152,Bhubaneswar Southeast Hub,WH-Southeast-GA,FAS-3004,5,0,33.59
SALE-02775,2026-07-21 18:53:19,CUST-111,Jaipur Regional Hub,WH-Mountain-CO,FIL-4004,7,0,50.48
SALE-02776,2025-11-28 19:11:50,CUST-110,Mumbai West Hub,WH-West-CA,HYD-1004,5,0,168.93
SALE-02777,2025-12-21 17:14:36,CUST-159,Pune Midwest Hub,WH-Midwest-OH,HYD-1004,2,0,170.25
SALE-02778,2026-05-27 19:36:46,CUST-109,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4005,5,0,58.56
SALE-02779,2025-12-16 19:35:30,CUST-124,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4001,7,0,57.97
SALE-02780,2026-07-26 20:14:08,CUST-133,Jaipur Regional Hub,WH-Mountain-CO,FIL-4002,8,0,32.07
SALE-02781,2025-09-28 19:58:47,CUST-155,Nagpur Central Hub,WH-GreatLakes-MI,HYD-1003,6,0,86.0
SALE-02782,2026-01-16 18:57:59,CUST-123,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2004,1,0,393.87
SALE-02783,2026-01-13 19:29:40,CUST-136,Delhi North Hub,WH-North-IL,HYD-1002,1,0,331.78
SALE-02784,2026-05-08 17:46:27,CUST-118,Kolkata East Hub,WH-East-NC,ELE-2001,1,0,657.35
SALE-02785,2025-10-14 20:48:04,CUST-102,Nagpur Central Hub,WH-GreatLakes-MI,FIL-4003,5,0,44.57
SALE-02786,2026-07-07 20:05:14,CUST-160,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4003,7,0,42.9
SALE-02787,2026-02-08 18:26:54,CUST-134,Hyderabad Central Hub,WH-Central-TX,FIL-4004,5,0,50.16
SALE-02788,2025-12-24 19:31:47,CUST-140,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1003,1,0,85.5
SALE-02789,2026-02-05 19:58:16,CUST-114,Jaipur Regional Hub,WH-Mountain-CO,ELE-2002,3,0,133.31
SALE-02790,2026-07-13 18:44:57,CUST-135,Bhubaneswar Southeast Hub,WH-Southeast-GA,ELE-2003,1,0,74.16
SALE-02791,2026-01-09 19:14:54,CUST-135,Mumbai West Hub,WH-West-CA,FIL-4005,6,0,66.24
SALE-02792,2025-12-26 20:36:41,CUST-116,Nagpur Central Hub,WH-GreatLakes-MI,FIL-4001,8,0,58.94
SALE-02793,2026-06-14 17:04:44,CUST-144,Delhi North Hub,WH-North-IL,FIL-4002,8,0,30.79
SALE-02794,2025-10-16 17:18:37,CUST-130,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FIL-4002,4,0,34.15
SALE-02795,2025-09-02 20:09:41,CUST-127,Bengaluru Technology Hub,WH-Pacific-WA,HYD-1004,1,0,181.72
SALE-02796,2026-01-24 19:19:29,CUST-144,Kolkata East Hub,WH-East-NC,FIL-4001,7,0,57.02
SALE-02797,2026-02-07 18:53:34,CUST-138,Lucknow Mid-India Hub,WH-MidAtlantic-VA,ELE-2001,2,2,721.48
SALE-02798,2025-09-27 17:59:41,CUST-106,Hyderabad Central Hub,WH-Central-TX,FAS-3005,6,0,28.4
SALE-02799,2025-12-27 17:04:12,CUST-155,Bengaluru Technology Hub,WH-Pacific-WA,HYD-1004,3,0,165.81
SALE-02800,2026-07-18 19:32:00,CUST-132,Delhi North Hub,WH-North-IL,HYD-1004,1,0,181.15
SALE-02801,2026-06-06 17:09:19,CUST-141,Pune Midwest Hub,WH-Midwest-OH,FIL-4001,6,0,52.39
SALE-02802,2026-01-03 17:24:35,CUST-129,Bengaluru Technology Hub,WH-Pacific-WA,HYD-1004,2,0,186.23
SALE-02803,2026-01-23 20:16:45,CUST-130,Kolkata East Hub,WH-East-NC,HYD-1002,4,0,301.14
SALE-02804,2026-05-22 19:57:55,CUST-117,Pune Midwest Hub,WH-Midwest-OH,HYD-1003,1,0,82.43
SALE-02805,2026-04-14 19:45:23,CUST-151,Ahmedabad Southwest Hub,WH-Southwest-AZ,FIL-4005,8,0,59.29
SALE-02806,2026-02-03 20:08:47,CUST-101,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1003,2,0,80.85
SALE-02807,2026-04-27 20:57:40,CUST-109,Chennai South Hub,WH-South-FL,HYD-1005,5,0,149.48
SALE-02808,2025-12-31 17:42:51,CUST-107,Jaipur Regional Hub,WH-Mountain-CO,FIL-4003,8,0,42.28
SALE-02809,2026-07-09 19:58:24,CUST-120,Coimbatore South Central Hub,WH-SouthCentral-OK,ELE-2005,2,0,202.35
SALE-02810,2025-12-27 18:25:11,CUST-133,Delhi North Hub,WH-North-IL,FIL-4005,7,0,59.59
SALE-02811,2025-09-05 18:09:37,CUST-104,Guwahati Northeast Hub,WH-Northeast-NY,FIL-4002,6,3,33.92
SALE-02812,2026-05-21 17:53:53,CUST-107,Kolkata East Hub,WH-East-NC,ELE-2004,1,0,378.44
SALE-02813,2026-02-24 19:57:17,CUST-114,Indore Central-West Hub,WH-Rockies-UT,HYD-1003,6,0,86.54
SALE-02814,2025-12-13 17:51:04,CUST-130,Indore Central-West Hub,WH-Rockies-UT,ELE-2002,3,0,129.11
SALE-02815,2026-06-07 20:45:08,CUST-159,Jaipur Regional Hub,WH-Mountain-CO,FAS-3001,9,0,24.72
SALE-02816,2026-01-04 18:40:44,CUST-148,Kolkata East Hub,WH-East-NC,ELE-2004,1,0,394.1
SALE-02817,2026-03-31 17:49:42,CUST-123,Hyderabad Central Hub,WH-Central-TX,ELE-2005,3,0,206.52
SALE-02818,2026-02-11 20:44:41,CUST-131,Bhubaneswar Southeast Hub,WH-Southeast-GA,FIL-4004,8,0,49.56
SALE-02819,2025-11-21 17:17:14,CUST-145,Guwahati Northeast Hub,WH-Northeast-NY,ELE-2002,3,0,128.85
SALE-02820,2025-10-29 17:36:22,CUST-145,Mumbai West Hub,WH-West-CA,FAS-3005,5,0,28.64
SALE-02821,2026-04-06 17:57:15,CUST-124,Ahmedabad Southwest Hub,WH-Southwest-AZ,HYD-1003,5,0,81.15
SALE-02822,2026-04-12 17:38:56,CUST-126,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FIL-4004,11,3,48.13
SALE-02823,2026-02-13 20:24:03,CUST-153,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FIL-4003,6,0,43.62
SALE-02824,2026-02-01 17:56:17,CUST-146,Indore Central-West Hub,WH-Rockies-UT,HYD-1002,3,0,313.42
SALE-02825,2026-03-28 19:54:16,CUST-133,Delhi North Hub,WH-North-IL,FIL-4003,6,0,43.56
SALE-02826,2026-05-03 19:48:58,CUST-110,Pune Midwest Hub,WH-Midwest-OH,ELE-2002,1,0,133.96
SALE-02827,2026-04-08 18:56:48,CUST-153,Delhi North Hub,WH-North-IL,FIL-4003,5,0,43.46
SALE-02828,2025-10-26 17:57:49,CUST-157,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3003,9,0,21.42
SALE-02829,2026-06-27 17:34:10,CUST-113,Delhi North Hub,WH-North-IL,HYD-1001,4,0,485.7
SALE-02830,2026-05-26 20:17:37,CUST-112,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2002,1,0,127.98
SALE-02831,2026-02-21 20:00:32,CUST-160,Indore Central-West Hub,WH-Rockies-UT,FAS-3001,4,0,25.17
SALE-02832,2026-05-22 17:44:43,CUST-152,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1005,3,0,135.75
SALE-02833,2026-06-19 19:57:35,CUST-131,Pune Midwest Hub,WH-Midwest-OH,FIL-4003,5,0,40.07
SALE-02834,2025-11-20 18:11:09,CUST-145,Delhi North Hub,WH-North-IL,FIL-4005,6,0,62.86
SALE-02835,2026-02-01 18:06:12,CUST-159,Bhubaneswar Southeast Hub,WH-Southeast-GA,FIL-4005,8,0,60.35
SALE-02836,2025-11-29 20:04:17,CUST-160,Delhi North Hub,WH-North-IL,FAS-3004,10,0,37.33
SALE-02837,2026-05-04 20:07:50,CUST-152,Chennai South Hub,WH-South-FL,FAS-3003,18,0,21.78
SALE-02838,2026-07-21 20:46:36,CUST-146,Bhubaneswar Southeast Hub,WH-Southeast-GA,FAS-3005,10,0,28.88
SALE-02839,2025-12-23 17:46:11,CUST-140,Kolkata East Hub,WH-East-NC,FAS-3002,11,0,17.22
SALE-02840,2026-05-19 20:40:40,CUST-101,Pune Midwest Hub,WH-Midwest-OH,FIL-4004,5,0,45.34
SALE-02841,2026-05-25 20:07:07,CUST-119,Indore Central-West Hub,WH-Rockies-UT,HYD-1001,6,0,464.07
SALE-02842,2026-04-05 17:12:38,CUST-105,Kolkata East Hub,WH-East-NC,HYD-1001,3,0,477.53
SALE-02843,2026-03-22 17:23:52,CUST-140,Kolkata East Hub,WH-East-NC,FAS-3004,8,0,34.53
SALE-02844,2026-06-18 19:29:12,CUST-112,Kolkata East Hub,WH-East-NC,FAS-3004,6,0,36.04
SALE-02845,2025-11-26 18:58:57,CUST-105,Chennai South Hub,WH-South-FL,FIL-4004,7,0,49.35
SALE-02846,2026-05-24 17:46:10,CUST-154,Coimbatore South Central Hub,WH-SouthCentral-OK,FAS-3004,9,0,35.04
SALE-02847,2025-10-17 17:55:52,CUST-108,Mumbai West Hub,WH-West-CA,HYD-1004,3,0,175.44
SALE-02848,2026-06-22 20:18:46,CUST-124,Ahmedabad Southwest Hub,WH-Southwest-AZ,HYD-1004,2,2,178.71
SALE-02849,2025-11-03 20:58:51,CUST-159,Jaipur Regional Hub,WH-Mountain-CO,ELE-2003,4,0,74.11
SALE-02850,2026-01-14 18:28:16,CUST-142,Ahmedabad Southwest Hub,WH-Southwest-AZ,FAS-3004,9,0,36.68
SALE-02851,2025-12-25 18:41:47,CUST-110,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3004,6,0,33.37
SALE-02852,2026-04-13 17:50:31,CUST-157,Guwahati Northeast Hub,WH-Northeast-NY,FIL-4001,4,0,56.6
SALE-02853,2026-01-15 19:13:36,CUST-147,Pune Midwest Hub,WH-Midwest-OH,FAS-3002,8,0,18.94
SALE-02854,2026-03-13 18:04:37,CUST-101,Bhubaneswar Southeast Hub,WH-Southeast-GA,FAS-3005,17,0,28.61
SALE-02855,2025-09-15 18:20:32,CUST-114,Delhi North Hub,WH-North-IL,HYD-1003,2,2,87.55
SALE-02856,2025-11-22 17:09:59,CUST-112,Bhubaneswar Southeast Hub,WH-Southeast-GA,FAS-3002,9,0,18.74
SALE-02857,2026-06-14 20:00:18,CUST-116,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1003,4,0,86.53
SALE-02858,2025-09-07 18:19:39,CUST-145,Ahmedabad Southwest Hub,WH-Southwest-AZ,HYD-1005,3,0,150.37
SALE-02859,2025-10-15 19:40:07,CUST-149,Bhubaneswar Southeast Hub,WH-Southeast-GA,ELE-2005,3,0,215.35
SALE-02860,2025-11-16 19:52:00,CUST-112,Hyderabad Central Hub,WH-Central-TX,HYD-1001,3,0,481.63
SALE-02861,2025-11-05 17:23:53,CUST-125,Guwahati Northeast Hub,WH-Northeast-NY,FAS-3004,11,0,35.65
SALE-02862,2025-09-12 18:44:56,CUST-159,Jaipur Regional Hub,WH-Mountain-CO,FIL-4005,8,0,60.77
SALE-02863,2025-09-29 17:16:17,CUST-116,Kolkata East Hub,WH-East-NC,FAS-3002,8,0,17.52
SALE-02864,2026-01-31 20:45:40,CUST-157,Guwahati Northeast Hub,WH-Northeast-NY,FIL-4005,3,0,60.89
SALE-02865,2026-06-20 19:13:43,CUST-145,Chennai South Hub,WH-South-FL,FIL-4003,8,0,42.32
SALE-02866,2025-12-24 19:02:29,CUST-148,Jaipur Regional Hub,WH-Mountain-CO,FAS-3001,8,0,24.69
SALE-02867,2026-03-14 18:50:20,CUST-155,Guwahati Northeast Hub,WH-Northeast-NY,FIL-4001,10,0,55.05
SALE-02868,2026-07-22 20:00:24,CUST-130,Kolkata East Hub,WH-East-NC,HYD-1003,4,0,91.46
SALE-02869,2026-02-06 17:04:10,CUST-114,Kolkata East Hub,WH-East-NC,FAS-3005,14,0,28.82
SALE-02870,2026-06-02 20:51:28,CUST-107,Mumbai West Hub,WH-West-CA,FIL-4003,4,0,43.27
SALE-02871,2026-06-07 19:09:10,CUST-133,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4004,5,0,46.67
SALE-02872,2025-12-31 19:15:35,CUST-155,Nagpur Central Hub,WH-GreatLakes-MI,FIL-4004,7,0,51.02
SALE-02873,2026-03-27 17:06:07,CUST-152,Delhi North Hub,WH-North-IL,ELE-2004,2,0,399.29
SALE-02874,2026-06-19 20:13:34,CUST-117,Jaipur Regional Hub,WH-Mountain-CO,FIL-4004,8,0,46.68
SALE-02875,2025-11-19 17:36:22,CUST-110,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4001,7,0,57.02
SALE-02876,2025-10-16 18:26:45,CUST-120,Mumbai West Hub,WH-West-CA,ELE-2001,2,0,650.68
SALE-02877,2026-03-09 19:06:48,CUST-121,Hyderabad Central Hub,WH-Central-TX,FIL-4004,7,0,51.45
SALE-02878,2026-05-23 18:28:19,CUST-135,Mumbai West Hub,WH-West-CA,FAS-3004,7,0,34.37
SALE-02879,2026-03-12 20:54:29,CUST-155,Pune Midwest Hub,WH-Midwest-OH,ELE-2001,5,0,706.7
SALE-02880,2025-10-20 17:31:04,CUST-149,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2002,4,0,132.63
SALE-02881,2026-01-01 18:49:31,CUST-120,Chennai South Hub,WH-South-FL,HYD-1003,3,0,88.46
SALE-02882,2025-11-10 20:28:27,CUST-111,Indore Central-West Hub,WH-Rockies-UT,HYD-1004,2,0,169.03
SALE-02883,2026-04-02 18:55:11,CUST-109,Nagpur Central Hub,WH-GreatLakes-MI,FIL-4001,11,0,55.52
SALE-02884,2025-10-09 18:42:02,CUST-145,Delhi North Hub,WH-North-IL,HYD-1005,5,0,131.68
SALE-02885,2026-07-17 20:36:32,CUST-128,Delhi North Hub,WH-North-IL,FIL-4005,2,0,64.83
SALE-02886,2026-07-06 20:41:23,CUST-116,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FAS-3005,6,0,31.26
SALE-02887,2026-03-07 18:43:37,CUST-141,Nagpur Central Hub,WH-GreatLakes-MI,ELE-2002,1,0,118.26
SALE-02888,2026-05-17 18:36:57,CUST-159,Indore Central-West Hub,WH-Rockies-UT,FAS-3005,11,0,29.27
SALE-02889,2025-11-06 19:03:16,CUST-105,Delhi North Hub,WH-North-IL,HYD-1005,3,0,147.11
SALE-02890,2025-09-13 19:52:40,CUST-117,Mumbai West Hub,WH-West-CA,ELE-2005,3,0,203.88
SALE-02891,2025-12-15 20:22:38,CUST-136,Coimbatore South Central Hub,WH-SouthCentral-OK,ELE-2005,3,0,224.53
SALE-02892,2026-04-11 20:00:15,CUST-114,Ahmedabad Southwest Hub,WH-Southwest-AZ,HYD-1001,5,0,455.8
SALE-02893,2026-07-24 20:45:14,CUST-125,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4004,2,0,47.06
SALE-02894,2026-01-23 17:41:11,CUST-110,Ahmedabad Southwest Hub,WH-Southwest-AZ,FIL-4002,4,0,33.04
SALE-02895,2026-06-22 20:24:20,CUST-119,Bengaluru Technology Hub,WH-Pacific-WA,HYD-1001,8,5,428.53
SALE-02896,2026-03-17 18:51:20,CUST-134,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4003,8,0,44.9
SALE-02897,2025-10-16 19:12:10,CUST-128,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1001,2,0,449.52
SALE-02898,2026-03-08 20:51:39,CUST-158,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4003,8,0,40.51
SALE-02899,2026-06-28 18:31:29,CUST-127,Delhi North Hub,WH-North-IL,FIL-4005,10,0,62.27
SALE-02900,2026-02-07 18:27:34,CUST-124,Indore Central-West Hub,WH-Rockies-UT,ELE-2001,1,0,703.37
SALE-02901,2025-11-18 17:52:13,CUST-109,Indore Central-West Hub,WH-Rockies-UT,HYD-1002,6,0,315.92
SALE-02902,2026-02-14 19:55:09,CUST-138,Kolkata East Hub,WH-East-NC,ELE-2001,2,0,664.68
SALE-02903,2026-03-02 17:12:44,CUST-109,Chennai South Hub,WH-South-FL,HYD-1005,1,0,142.96
SALE-02904,2025-11-18 18:10:34,CUST-125,Chennai South Hub,WH-South-FL,HYD-1005,1,0,137.42
SALE-02905,2026-05-04 19:23:32,CUST-108,Guwahati Northeast Hub,WH-Northeast-NY,ELE-2005,2,0,211.85
SALE-02906,2026-05-02 18:44:33,CUST-118,Pune Midwest Hub,WH-Midwest-OH,FIL-4003,4,0,44.91
SALE-02907,2026-02-04 20:40:38,CUST-154,Mumbai West Hub,WH-West-CA,FAS-3001,8,0,26.22
SALE-02908,2026-04-01 19:38:58,CUST-155,Kolkata East Hub,WH-East-NC,HYD-1002,5,0,308.06
SALE-02909,2026-06-18 20:43:28,CUST-112,Mumbai West Hub,WH-West-CA,HYD-1003,5,0,91.12
SALE-02910,2026-01-01 18:53:11,CUST-129,Delhi North Hub,WH-North-IL,FIL-4003,7,0,41.34
SALE-02911,2026-03-08 20:38:14,CUST-112,Pune Midwest Hub,WH-Midwest-OH,FAS-3005,10,0,29.51
